total_header_bytes,fwd_median_header_bytes,rst_flag_percentage_in_total,packets_IAT_median,max_header_bytes,fwd_mode_header_bytes,fwd_syn_flag_percentage_in_total,packets_IAT_mode,min_header_bytes,fwd_init_win_bytes,bwd_rst_flag_percentage_in_total,fwd_packets_IAT_mean,mean_header_bytes,bwd_init_win_bytes,fwd_psh_flag_percentage_in_fwd_packets,fwd_packets_IAT_max,median_header_bytes,packets_rate,fwd_syn_flag_percentage_in_fwd_packets,fwd_packets_IAT_min,mode_header_bytes,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,fwd_packets_IAT_total,fwd_total_header_bytes,fwd_packets_rate,packets_IAT_mean,fwd_packets_IAT_median,fwd_max_header_bytes,rst_flag_counts,packet_IAT_max,fwd_packets_IAT_mode,fwd_min_header_bytes,bwd_rst_flag_counts,packet_IAT_min,bwd_packets_IAT_total,fwd_mean_header_bytes,syn_flag_percentage_in_total,packet_IAT_total,bwd_packets_IAT_mode,label,activity
21,20,0.01966509,1700308294.4358,20,20,0.49323356,1700782646.6894,20,973,0.0,1703001600.0,20.0,0,0.0,1701813391.0296714,20,0.0,0.99931616,1702363050.7070265,20,10.866216058,0.0,1700734210.254143,20,266.307274891,1701221367.3852,1701895877.795,20,1,1703001600.0,1703001600.0,20,0,1699572501.6753855,1293592.8646392166,20.1315,0.94935333,1698666269.799923,497230.9071,Attack,Attack-TCP-Flag-OSYN
26,20,0.5105543,1703001600.0,20,20,0.49693425,1703001600.0,20,672,0.00122753,1702036397.242,20.0514,51,0.0,1703001600.0,20,0.0,0.99810378,1702484211.5309072,20,101.498683747,0.0,1703001600.0,20,0.0,1703001600.0,1703001600.0,20,1,1696128639.3373446,1702493820.4656,20,0,1702644661.476555,129172.2858958568,20.0986,0.51204105,1703001600.0,733339.6033,Attack,Attack-TCP-Flag-OSYN
20,20,0.00208499,1698733234.9106,20,20,0.99825713,1701853515.872,20,0,0.0,1702398883.1526,20.0,0,0.0,1701246803.7462199,20,0.0,0.99558322,1700742852.0725074,20,0.0,0.0001219,1703001600.0,20,243.665231427,1699494427.454,1703001600.0,20,1,1701912820.3149374,1700940013.7621,20,0,1703001600.0,0.0,19.9227,0.97287115,1703001600.0,495293.5938,Attack,Attack-TCP-Flag-OSYN
20,20,0.0,1703001600.0,20,20,1.0,1703001600.0,20,1430,0.00597223,1700797487.1471,20.0,0,0.0,1703001600.0,20,0.0,1.0,1702128561.2699573,20,46.64047434,0.0,1702582881.6927192,20,167.166168278,1703001600.0,1703001600.0,20,0,1703001600.0,1703001600.0,20,0,1703001600.0,0.0,20.0446,1.0,1703001600.0,389352.3297,Attack,Attack-TCP-Flag-OSYN
23,20,0.50648866,9996180.218,20,20,0.49453242,1803738.8826,20,840,0.0036907,1702527676.5608,20.0658,19,0.0,1702969897.2923563,20,0.0,1.0,1703001600.0,20,0.0,0.0001658,1702445718.3296645,20,0.0,1697254020.319,1703001600.0,20,1,2184044.3097020364,1703001600.0,20,0,1701169204.2486758,1652969.1982903462,19.9716,0.50114066,1699753116.3567505,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.00722994,1703001600.0,20,20,0.99574327,1702536361.3492,20,1713,0.0,1701378604.0042,20.0,0,2.37e-05,1702684845.407492,20,0.0,1.0,1703001600.0,20,6.783769832,0.0,1702269137.4595392,20,0.0,1702568424.9523,1703001600.0,20,1,1703001600.0,1703001600.0,20,0,1699294535.835335,0.0,19.8331,0.92993672,1699859452.3855896,0.0,Attack,Attack-TCP-Flag-OSYN
20,20,0.0,1702211717.467,20,20,0.99549434,1703001600.0,20,0,0.00412408,1703001600.0,20.0084,260,4.35e-05,1701244872.7273026,20,276.42544108,1.0,1703001600.0,20,6.05093334,0.0,1702751184.4196424,20,233.307864669,1703001600.0,1701977079.6313,20,1,1702689794.13994,1703001600.0,20,0,1701234860.4184551,2595126.4428268466,20.119,1.0,1699769600.2208145,2214758.343,Attack,Attack-TCP-Flag-OSYN
21,20,0.50123654,0.0,20,20,0.50180764,0.0,20,0,0.00435955,1703001600.0,20.0,23,0.0,1702255677.9960833,20,157.82093942,0.99813808,1703001600.0,20,0.0,0.0,1702850396.6073892,20,61.801813728,0.0,1702430638.9301,20,1,1.5e-05,1701612242.3869,20,1,0.0,5849313.043402219,19.9751,0.50658418,4384812.851356297,5139389.0759,Attack,Attack-TCP-Flag-OSYN
21,20,0.00217871,1699999761.2911,20,20,1.0,1703001600.0,20,1577,0.0,1702764196.4261,20.0289,159,0.0,1702300586.55091,20,0.0,0.99894671,1703001600.0,20,0.0,5.4e-06,1702333403.7308059,20,195.197926074,1702245320.3615,1703001600.0,20,1,1700477894.694679,1702544704.3299,20,0,1700370537.881409,1310263.8228541312,20.0213,0.97092523,1702868067.8777044,2957983.9571,Attack,Attack-TCP-Flag-OSYN
20,20,0.00424383,1699820672.0467,20,20,0.49980132,1702801018.8526,20,655,0.0,1702618506.3347,20.0,0,0.0,1703001600.0,20,0.0,0.99764744,1702510388.0552983,20,0.0,0.0007556,1700910516.636033,20,0.0,1700471279.7703,1702949251.5829,20,1,1698730553.5843146,1699375768.0882,20,0,1697993916.9699376,5873066.329039988,19.9886,0.92457792,1699901802.009458,900541.0612,Attack,Attack-TCP-Flag-OSYN
22,20,0.0077531,1702892952.0925,20,20,1.0,1700095851.8098,20,290,0.00151065,1701764667.9163,20.0319,259,4.11e-05,1702521893.5031762,20,116.79531424,0.99983192,1702847837.8442905,20,50.840479103,0.0001863,1701191400.9183455,20,233.255835521,1702761650.59,1702301273.2994,20,1,1703001600.0,1702456559.2142,20,0,1700797043.6847389,0.0,20.0382,1.0,1701996987.0267892,1042992.2957,Attack,Attack-TCP-Flag-OSYN
21,20,0.01206232,1701070985.8966,20,20,0.49539743,1700872848.179,20,876,0.00086603,1701049335.5986,20.0,0,0.0,1701547039.4496293,20,190.94208833,0.99765712,1703001600.0,20,0.0,0.0002796,1702231032.1631606,20,0.0,1701285282.2242,1702598554.6616,20,1,1703001600.0,1701431681.6378,20,0,1701101540.330218,1836364.7320584273,20.0501,0.94563845,1703001600.0,3846597.7625,Attack,Attack-TCP-Flag-OSYN
25,20,0.0,1703001600.0,20,20,0.99348964,1703001600.0,20,1949,0.00096204,1702208539.5146,20.0153,0,0.0,1702941581.959613,20,201.9687851,0.9979151,1703001600.0,20,0.0,0.0,1701859029.2901206,20,374.731007117,1703001600.0,1703001600.0,20,0,1703001600.0,1703001600.0,20,0,1703001600.0,1002968.1129851344,20.1693,0.96426502,1702833637.2922647,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.00767886,1699784121.8668,20,20,1.0,1698761172.8713,20,182,0.0,1702195729.4743,20.0,0,0.0,1703001600.0,20,15.89774078,0.99430092,1702862727.951894,20,0.0,0.0005589,1702671281.2902446,20,177.435145987,1703001600.0,1701629243.2772,20,1,1698559819.2221062,1703001600.0,20,0,1703001600.0,0.0,19.9487,0.92559735,1701848151.7332962,251310.3377,Attack,Attack-TCP-Flag-OSYN
20,20,0.00671809,1701338432.2921,20,20,0.49574945,1701711645.8393,20,2081,0.0,1702675169.992,20.051,132,0.0,1702499354.1607735,20,448.99625463,1.0,1703001600.0,20,201.719882752,0.0,1703001600.0,21,87.647286066,1703001600.0,1702844526.7033,20,1,1701406887.848563,1702929566.7328,20,0,1698087337.5123975,156549.25266457605,20.0486,0.46707956,1701546940.3657787,3087625.6407,Attack,Attack-TCP-Flag-OSYN
21,20,0.48767353,1703001600.0,20,20,0.5026143,1703001600.0,20,1356,0.00155356,1702561061.547,20.0,48,0.0,1703001600.0,20,0.0,0.99736428,1703001600.0,20,0.0,0.0,1702455275.0997388,20,0.0,1703001600.0,1703001600.0,20,1,1698235151.958049,1702579420.0956,20,0,1701873540.5880632,1913927.6784514454,20.002,0.49208736,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
24,20,0.00258519,1699088046.129,20,20,0.49650137,1699407267.7694,20,405,0.0,1703001600.0,20.0,82,0.0,1701346998.3113244,20,0.0,0.99976458,1702503186.9183831,20,0.0,0.0,1702791723.9555879,20,377.338125068,1699111047.0595,1702979718.9759,20,1,1703001600.0,1703001600.0,20,0,1703001600.0,1513142.836580038,20.1982,0.99759343,1702243046.0622652,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.01257973,1699524807.0004,20,20,1.0,1702960128.9311,20,227,0.0,1703001600.0,20.0,0,0.0,1701948065.7200706,20,0.0,0.99902068,1703001600.0,20,0.0,0.0,1702386784.3591857,19,0.0,1702347037.2625,1703001600.0,20,1,1703001600.0,1701744601.8101,20,0,1703001600.0,3043446.5731676994,19.8685,0.97524748,1701399983.048555,2308511.4414,Attack,Attack-TCP-Flag-OSYN
21,20,0.01345088,1703001600.0,20,20,0.99101719,1703001600.0,20,0,0.0,1702035233.7893,20.0004,0,0.0,1703001600.0,20,534.1787925,0.99854196,1703001600.0,20,183.097503057,0.0,1702719614.3460288,20,104.000269305,1701071975.5495,1702380899.0238,20,1,1701391398.1900156,1703001600.0,20,0,1700320584.8887768,0.0,19.9907,0.99211314,1703001600.0,399630.4416,Attack,Attack-TCP-Flag-OSYN
20,20,0.49694912,6502720.3515,20,20,0.50006794,0.0,20,316,0.00117573,1702048558.8072,20.0846,104,0.0001056,1701470038.8111186,20,0.0,0.99992717,1702837594.037318,20,92.653462323,0.0,1702997813.8186626,20,183.852690146,1695069846.3782,1703001600.0,20,1,1659818.9478079448,1703001600.0,20,0,3644975.0197040406,0.0,19.8456,0.49136615,1697946993.7594085,4569727.1099,Attack,Attack-TCP-Flag-OSYN
23,20,0.00225403,1702665699.3944,20,20,0.49927372,1697902270.9285,20,490,0.00143607,1702152068.5656,20.0197,0,8.3e-06,1703001600.0,20,433.90954088,0.99746896,1702285393.058475,20,0.0,0.0002895,1703001600.0,20,110.987498789,1700719432.9157,1703001600.0,20,1,1703001600.0,1701851585.2138,20,0,1702222028.1274035,2379908.9238370988,20.0147,0.99876602,1700823033.291214,2418125.9286,Attack,Attack-TCP-Flag-OSYN
21,20,0.50743162,9587260.7725,20,20,0.49873817,5523458.8127,20,1011,0.0,1702993924.6034,20.0,0,0.0001138,1703001600.0,20,0.0,0.99979181,1703001600.0,20,78.62101266,0.0002261,1702761228.560337,21,213.802975407,5542069.1896,1702602266.8121,20,1,6088098.367132942,1703001600.0,20,1,1588210.136028547,2246655.868548662,19.9429,0.50550601,1.5e-05,0.0,Attack,Attack-TCP-Flag-OSYN
20,20,0.01495718,1702313277.8159,20,20,1.0,1700770139.8514,20,982,0.00555861,1702353240.2657,20.0084,0,0.0002077,1702664809.831118,20,0.0,0.99760744,1701621702.0436144,20,259.511261239,7.75e-05,1701526456.382882,20,120.016912395,1700907588.036,1703001600.0,20,1,1703001600.0,1703001600.0,20,0,1703001600.0,1659363.803878191,19.9801,0.95121684,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
20,20,0.0,1702799212.8923,20,20,0.99614072,1703001600.0,20,1072,0.0,1701646695.771,20.0349,0,0.0,1702543031.8935747,20,0.0,0.99717353,1703001600.0,20,0.0,0.0008512,1702962443.26448,20,0.0,1703001600.0,1701893384.3801,20,1,1702151937.912418,1702315768.7833,20,0,1702505208.8885329,541178.2711081121,19.907,1.0,1703001600.0,1022538.5773,Attack,Attack-TCP-Flag-OSYN
20,20,0.01024771,1699134574.8453,20,20,0.49950973,1703001600.0,20,864,0.00198411,1702238860.4496,20.0,0,0.0,1701658778.0602682,20,184.67453077,1.0,1702513732.25727,20,16.376316799,6.41e-05,1701417113.2574215,20,43.102752194,1703001600.0,1703001600.0,20,1,1701413906.764012,1701583496.5676,20,0,1703001600.0,968883.3129575984,20.1481,0.49303589,1700225015.277443,3170459.3758,Attack,Attack-TCP-Flag-OSYN
23,20,0.0,1700939672.7315,20,20,0.50055623,1697470826.0116,20,396,0.00100785,1703001600.0,20.0,0,0.0,1702657201.0609715,20,188.4597984,0.99434909,1703001600.0,20,163.429513259,0.0001552,1703001600.0,20,0.0,1703001600.0,1702159225.7183,20,1,1698643885.0753593,1702000891.9861,20,0,1699303893.211883,0.0,20.0632,1.0,1702528216.7640433,1127957.4416,Attack,Attack-TCP-Flag-OSYN
23,20,0.0,1703001600.0,20,20,1.0,1703001600.0,20,667,0.00254756,1702070601.064,20.0,48,0.0,1703001600.0,20,279.00246706,0.99938996,1702296936.7174325,20,263.069127499,0.0,1702059179.5645466,20,11.975256783,1703001600.0,1702494120.3798,20,1,1703001600.0,1702860414.5842,20,0,1703001600.0,2498216.363157333,19.9904,1.0,1702659962.8194869,0.0,Attack,Attack-TCP-Flag-OSYN
20,20,0.50167235,3780483.8187,20,20,0.50279482,2386325.5295,20,0,0.0,1702391495.5013,20.0277,196,0.0,1701738181.441252,20,550.22389968,0.99912223,1703001600.0,20,0.0,0.0001083,1703001600.0,20,72.197101914,546199.72,1702199549.452,20,1,5373487.249807188,1703001600.0,20,0,2810976.0948101613,1115060.6298810383,19.963,0.50465058,658868.4788014758,5446815.8815,Attack,Attack-TCP-Flag-OSYN
20,20,0.00468516,1703001600.0,20,20,1.0,1700706547.8781,20,1554,0.0058528,1702658096.7069,20.0,363,0.0,1703001600.0,20,211.47564073,0.99977928,1701600570.24848,20,294.509802507,0.0,1703001600.0,20,210.058370014,1702940141.3133,1703001600.0,20,1,1703001600.0,1702194186.683,20,0,1703001600.0,0.0,20.0075,1.0,1701278229.558116,0.0,Attack,Attack-TCP-Flag-OSYN
20,20,0.0,1702659672.2376,20,20,1.0,1702340195.2453,20,343,0.0,1703001600.0,20.0049,147,0.0,1703001600.0,20,0.0,1.0,1703001600.0,20,0.0,0.0,1702689964.7385721,20,0.0,1702114986.175,1701693900.4316,20,1,1703001600.0,1701893425.0885,20,0,1702358913.0429068,557646.9273133089,19.9311,1.0,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
21,20,0.0,1703001600.0,20,20,0.98895068,1703001600.0,20,1838,0.00225598,1701331600.5173,20.0489,0,4.46e-05,1702363545.7569914,20,47.47638637,1.0,1703001600.0,20,0.0,0.0,1701346253.0463877,20,0.0,1702774450.555,1703001600.0,20,0,1703001600.0,1703001600.0,20,0,1700468734.8569021,0.0,20.0023,1.0,1702206514.9542007,2787182.4649,Attack,Attack-TCP-Flag-OSYN
20,20,0.00583839,1701310842.4741,20,20,0.9996634,1703001600.0,20,558,0.0040842,1703001600.0,20.0085,0,0.0002483,1703001600.0,20,273.61095756,1.0,1702516426.3433719,20,5.019149065,9.35e-05,1703001600.0,20,0.0,1703001600.0,1703001600.0,20,0,1702020910.0618281,1703001600.0,20,0,1702169608.6941044,2370751.4619193133,19.8619,1.0,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.0,1703001600.0,20,20,0.99063763,1703001600.0,20,129,0.0,1703001600.0,20.0766,0,0.0,1701926710.333228,20,895.07591468,0.99767151,1701181565.0903597,20,199.898968321,0.0001442,1701665622.9821353,20,0.0,1700669757.727,1701886793.4668,20,1,1696503201.8563762,1703001600.0,20,0,1702205078.5742807,0.0,20.0444,1.0,1702659972.2911055,3279474.9711,Attack,Attack-TCP-Flag-OSYN
25,20,0.00174993,1703001600.0,20,20,1.0,1700831287.8556,20,652,0.00046836,1703001600.0,20.0,0,7.28e-05,1703001600.0,20,175.513555,1.0,1702270170.977422,20,436.40132239,0.0002091,1702308033.138063,20,0.0,1703001600.0,1702365650.3447,20,1,1698402776.6609392,1701524529.563,20,0,1701643021.192154,2472726.4165597484,20.0655,1.0,1703001600.0,168742.3417,Attack,Attack-TCP-Flag-OSYN
22,20,0.0,1699186671.115,20,20,0.99806731,1703001600.0,20,320,0.00116878,1703001600.0,20.0,63,0.0,1702612697.0961885,20,0.0,0.99882893,1702917850.9709146,20,0.0,0.0,1703001600.0,20,0.0,1701219991.634,1703001600.0,20,1,1701998602.231849,1701010856.1047,20,0,1703001600.0,2780506.6681831097,20.1126,1.0,1703001600.0,6245241.8469,Attack,Attack-TCP-Flag-OSYN
21,20,0.0,1699418828.9881,20,20,0.99462717,1702528762.1676,20,686,0.0,1702694864.6551,20.0,129,0.0,1700899040.7114952,20,0.0,0.99863487,1703001600.0,20,9.505212007,0.0,1702272900.401078,20,97.39022892,1703001600.0,1703001600.0,20,1,1703001600.0,1701967636.9222,20,0,1703001600.0,0.0,20.2634,0.92456571,1699369419.4618752,3939614.2449,Attack,Attack-TCP-Flag-OSYN
20,20,0.51428776,1725325.5293,20,20,0.50169773,5419637.8142,20,1,0.00429397,1702193300.212,20.0,0,9.05e-05,1702781078.0284386,20,500.36768262,1.0,1703001600.0,20,0.0,0.0,1703001600.0,20,90.079181943,0.0,1702210988.1332,20,1,998200.9822381246,1701020104.5882,20,1,0.0,1696602403.7492921,19.9639,0.50670343,7348055.18387945,2734749.5745,Attack,Attack-TCP-Flag-OSYN
21,20,0.0,1698201271.0045,20,20,0.99188713,1703001600.0,20,1367,0.0,1703001600.0,20.0969,106,0.0,1703001600.0,20,0.0,0.99941294,1702741374.8634224,20,0.0,0.0,1703001600.0,20,29.98129921,1703001600.0,1702304033.7105,20,1,1703001600.0,1703001600.0,20,0,1700256020.8547583,0.0,20.032,1.0,1700305978.569644,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.0,1703001600.0,20,20,0.99326774,1698784279.8595,20,757,0.00156876,1702777512.0725,20.0,0,0.0,1702160791.2899606,20,0.0,0.99926587,1701259953.3567712,20,0.0,0.0,1703001600.0,21,0.0,1703001600.0,1703001600.0,20,1,1701584762.631262,1701451000.4164,20,0,1701455527.1233451,951516.4980525398,19.857,0.94437727,1703001600.0,440818.3759,Attack,Attack-TCP-Flag-OSYN
21,20,0.0,1703001600.0,20,20,0.99766168,1703001600.0,20,19,0.00111741,1702027674.3017,20.0929,0,0.0,1702971617.5527027,20,1395.33102314,0.99953107,1703001600.0,20,39.434370572,0.0,1702688204.4692094,20,159.307683224,1703001600.0,1703001600.0,20,0,1703001600.0,1703001600.0,20,0,1703001600.0,0.0,19.9321,0.97579072,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
21,20,0.00073751,1703001600.0,20,20,0.9915049,1703001600.0,20,409,0.0,1702229726.5896,20.0003,35,0.0,1701992438.6028898,20,629.44394703,0.99972496,1703001600.0,20,0.0,0.0,1701649307.8070858,20,53.010839467,1703001600.0,1703001600.0,20,0,1703001600.0,1703001600.0,20,0,1702702849.2536297,2297824.951283607,20.1874,1.0,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
21,20,0.01342247,1702332834.1192,20,20,0.50347012,1699558261.741,20,124,0.00377423,1703001600.0,20.1257,0,8.27e-05,1702213525.8440166,20,0.0,0.99971827,1702363865.0697465,20,113.98084477,0.0004636,1703001600.0,20,103.299034883,1700399221.2561,1703001600.0,20,1,1703001600.0,1703001600.0,20,0,1701832409.6144137,0.0,20.153,0.49009314,1703001600.0,4235009.906,Attack,Attack-TCP-Flag-OSYN
20,20,0.0,1702581489.1517,20,20,1.0,1700202530.293,20,1250,0.0,1703001600.0,20.0407,121,0.0001644,1702432903.711619,20,380.4527515,0.99948835,1702264150.9769204,20,0.0,8.5e-06,1702260543.520672,20,70.393991558,1703001600.0,1703001600.0,20,1,1703001600.0,1702096410.1444,20,0,1703001600.0,510832.992926609,19.9785,0.99553109,1699171779.1743789,701940.5788,Attack,Attack-TCP-Flag-OSYN
21,20,0.50460693,91432.5035,20,20,0.4977043,0.0,20,775,0.00157678,1703001600.0,20.0551,62,0.0,1702908775.461851,20,275.02074832,0.99768461,1703001600.0,20,110.981333628,2.65e-05,1703001600.0,21,0.0,0.0,1703001600.0,20,1,157488.57254581526,1700707478.493,20,1,1160389.3509832076,65523.95759307244,20.1431,0.48402331,5661206.953591383,21757.1455,Attack,Attack-TCP-Flag-OSYN
24,20,0.0,1703001600.0,20,20,1.0,1698862387.0162,20,1440,0.00356073,1702757763.4975,20.0171,0,0.0,1702598402.9616408,20,0.0,0.99863823,1702899303.6319742,20,0.0,0.0,1703001600.0,20,0.0,1701302443.6507,1702700075.1255,20,1,1702935809.3699615,1703001600.0,20,0,1696735810.0764463,360696.40647871443,19.953,1.0,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
22,20,0.0,1701935432.8902,20,20,0.99568224,1703001600.0,20,819,0.0019356,1702143606.1172,20.0,265,8.93e-05,1701429278.8677716,20,0.0,0.99821232,1702465641.1949768,20,51.704474305,6.49e-05,1703001600.0,20,0.0,1702905418.7991,1701064970.3958,20,1,1702520973.0126927,1702035607.869,20,0,1701443478.0550978,0.0,20.11,0.98244656,1701391523.2657695,0.0,Attack,Attack-TCP-Flag-OSYN
23,20,0.01315432,1701101108.2686,20,20,0.4987239,1700229521.573,20,173,0.0,1702871037.8518,20.0,151,0.0001075,1701754423.2558718,20,89.04688546,0.99650107,1702340272.0469384,20,0.0,0.0002612,1703001600.0,20,0.0,1703001600.0,1700058237.8989,20,1,1703001600.0,1701049467.4618,20,0,1702640351.9139054,624156.3859473236,20.1212,0.9802721,1703001600.0,3270901.538,Attack,Attack-TCP-Flag-OSYN
20,20,0.00724652,1703001600.0,20,20,0.9949754,1701442091.4283,20,1052,0.0079396,1703001600.0,20.0752,170,0.0,1700443113.8027308,20,343.7533882,1.0,1702658727.979844,20,0.0,0.0,1703001600.0,20,88.852647957,1703001600.0,1703001600.0,20,1,1703001600.0,1702263249.0693,20,0,1701353380.9124775,130248.21139902296,20.1364,0.97836454,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
24,20,0.0,1701680491.6063,20,20,0.99765921,1703001600.0,20,651,0.0,1703001600.0,20.0,133,0.0001766,1703001600.0,20,0.0,1.0,1703001600.0,20,0.0,0.0,1703001600.0,20,0.0,1701610925.0486,1703001600.0,20,1,1703001600.0,1703001600.0,20,0,1703001600.0,1115821.270224147,20.1372,0.97843481,1700409018.3039055,268265.9029,Attack,Attack-TCP-Flag-OSYN
24,20,0.00574449,1703001600.0,20,20,0.99672451,1703001600.0,20,0,0.00453149,1703001600.0,20.0119,11,0.0,1702263999.413884,20,83.47723482,0.99921622,1703001600.0,20,165.671610719,0.0005633,1702535411.8871267,20,0.0,1703001600.0,1703001600.0,20,0,1701460970.5068502,1702847793.3514,20,0,1700887930.671549,253298.47237593192,19.9497,1.0,1703001600.0,0.0,Attack,Attack-TCP-Flag-OSYN
