activity,bwd_init_win_bytes,bwd_packets_IAT_mode,bwd_packets_IAT_total,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,bwd_rst_flag_counts,bwd_rst_flag_percentage_in_total,fwd_init_win_bytes,fwd_max_header_bytes,fwd_mean_header_bytes,fwd_median_header_bytes,fwd_min_header_bytes,fwd_mode_header_bytes,fwd_packets_IAT_max,fwd_packets_IAT_mean,fwd_packets_IAT_median,fwd_packets_IAT_min,fwd_packets_IAT_mode,fwd_packets_IAT_total,fwd_packets_rate,fwd_psh_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_total,fwd_total_header_bytes,label,max_header_bytes,mean_header_bytes,median_header_bytes,min_header_bytes,mode_header_bytes,packet_IAT_max,packet_IAT_min,packet_IAT_total,packets_IAT_mean,packets_IAT_median,packets_IAT_mode,packets_rate,rst_flag_counts,rst_flag_percentage_in_total,syn_flag_percentage_in_total,total_header_bytes
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1025,20,20.0,20.0,20,20.0,0.0003350063,0.0002,0.0002,9.761911e-06,0.0,0.00034503226,9941.502,0.0,1.0,1.0,40,Benign,20,20.0,20.0,20,20.0,0.0003350063,9.761911e-06,0.00034503226,0.0002,0.0002,0.0,9941.502,0,0.0,1.0,40
Benign-Web_Browsing_HTTP-S,0,1702573800.0,1702573800.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0042,0.00850579,574.531,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,0.008362902,0.00013990794,0.00850579,0.0042,0.0042,0.0001,574.531,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,267,1702568700.0,1702568700.0,7365.627,0.0,0,0.0,267,20,20.0,20.0,20,20.0,1702568700.0,1702568700.0,1702568700.0,1702568700.0,1702568700.0,1702568700.0,7365.627,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,0.00014399994,0.00014399994,0.00014399994,0.0001,0.0001,0.0001,14743.273,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,65535,56,56.0,56.0,56,56.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,0.0,0.0,0.0,0.0,56,Benign,56,56.0,56.0,56,56.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,0.0,1,1.0,0.0,56
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1028,20,20.0,20.0,20,20.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,26820,9.0111116e-05,6.011939e-05,9.017779,0.44444447,4,0.0625,65535,32,11.059302,8.0,20,20.0,0.20101657,0.0419,0.0265,0.0000011,0.0003,0.20001042,17.483576,0.44444447,0.5555556,0.30555557,632,Benign,32,8.3829167,8.0,20,20.0,0.19665587,9.0111116e-05,0.20001042,0.0503,0.0306,0.0126,26.501354,5,0.08333333,0.33333334,1084
Benign-Web_Browsing_HTTP-S,116,1702572700.0,1702572700.0,5.004305,0.0,0,0.0,116,20,20.0,20.0,20,20.0,0.19991978,0.0999,0.0999,5.504997e-05,0.0,0.1999087,10.009613,0.0,0.0,0.0,40,Benign,20,20.0,20.0,20,20.0,0.19991978,5.504997e-05,0.19995188,0.0999,0.0999,0.0,15.013919,0,0.0,0.0,60
Benign-Web_Browsing_HTTP-S,267,1702564900.0,1702564900.0,45.1238,0.0,0,0.0,267,20,20.0,20.0,20,20.0,0.033328,0.0167,0.0167,1.0006e-05,0.0,0.033306,89.242692,0.0,0.0,0.0,40,Benign,20,20.0,20.0,20,20.0,0.033328,1.0006e-05,0.033354,0.0167,0.0167,0.0,134.3665,0,0.0,0.0,60
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,2055,24,24.0,24.0,24,24.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,0.0,0.0,0.0,0.0,24,Benign,24,24.0,24.0,24,24.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,0.0,0,0.0,0.0,24
Benign-Web_Browsing_HTTP-S,0,1702563500.0,1702563500.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,1.7025772,60.00653,6.8660714,0.0,0,0.0,64240,32,32.0,32.0,32,32.0,58.98744,30.9947,29.9975,0.00010505465,0.00010505465,58.98743,9.784095,0.0,0.33333334,0.33333334,56,Benign,32,32.0,32.0,32,32.0,59.11463,5.914384e-05,60.00653,5.9562,0.0258,5.9144e-05,16.650166,0,0.0,0.5,108
Benign-Web_Browsing_HTTP-S,0,1702565600.0,1702565600.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,1702565600.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1025,24,24.0,24.0,24,24.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,0.0,0.0,1.0,1.0,24,Benign,24,24.0,24.0,24,24.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,1702563600.0,0.0,0,0.0,1.0,24
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,65535,20,20.0,20.0,20,20.0,0.08983552,0.0899,0.0899,1.69905995e-05,0.0899,0.08990233,28.91481,0.0,0.0,0.0,40,Benign,20,20.0,20.0,20,20.0,0.08983552,1.69905995e-05,0.08990233,0.0356,0.0356,0.0008,28.91481,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,1702566500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,1702563500.0,1702563500.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1022,20,20.0,20.0,20,20.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,1702563000.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,65535,0.0011,0.0010487,2719.3729,0.5,0,0.0,65535,20,20.0,20.0,20,20.0,0.0003351,0.0003,0.0003,0.0000025,0.0002,0.0003361,5478.7434,1.0,0.0,0.0,40,Benign,20,20.0,20.0,20,20.0,0.0,0.0,0.0,0.0003,0.0003,0.0002,8198.1164,0,0.0,0.0,60
Benign-Web_Browsing_HTTP-S,1023,0.0022,0.0020540065,11598.032,0.0,0,0.0,0,0,0.0,0.0,0,0.0,1.1064e-05,0.0,0.0,5.808e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,0.0020240586,8.6553e-07,0.0020540065,0.0002,0.0002,5.0482e-06,11598.032,0,0.0,0.0,60
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1023,20,20.0,20.0,20,20.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,1702574900.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1022,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1023,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,267,20,20.0,20.0,20,20.0,0.015047032,0.0046,0.0046,0.0023070086,0.0023,0.017354032,514.03596,0.0,1.0,1.0,60,Benign,20,20.0,20.0,20,20.0,0.015047032,0.0023070086,0.017354032,0.0046,0.0046,0.0023,514.03596,0,0.0,1.0,60
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,64240,32,32.0,32.0,32,32.0,14.989914,6.0261,5.5025,2.0020013,2.001,52.981017,0.14965583,0.0,1.0,1.0,96,Benign,32,32.0,32.0,32,32.0,14.989914,2.0020013,52.981017,6.0261,5.5025,2.001,0.14965583,0,0.0,1.0,96
Benign-Web_Browsing_HTTP-S,267,1702572200.0,1702572200.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1029,20,20.0,20.0,20,20.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,286,0.0278,0.02780496,40.00695,0.0,0,0.0,286,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,32.005965,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,0.02780496,0.02780496,0.02780496,0.0278,0.0278,0.0278,72.01297,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,2051,1702575500.0,1702575500.0,657.84967,0.0,0,0.0,2051,20,20.0,20.0,20,20.0,1702575500.0,1702575500.0,1702575500.0,1702575500.0,1702575500.0,1702575500.0,657.84967,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,0.0016199445,0.0016199445,0.0016199445,0.0016,0.0016,0.0016,1316.6994,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,64240,20,20.0,20.0,20,20.0,0.01602383,0.0067,0.0005,8.003021e-05,0.0,0.01802402,331.04788,0.0,1.0,1.0,160,Benign,20,20.0,20.0,20,20.0,0.01602383,8.003021e-05,0.01802402,0.0067,0.0005,0.0,331.04788,0,0.0,1.0,160
Benign-Web_Browsing_HTTP-S,275,0.0993,0.09931326,9.357347,0.0,0,0.0,275,20,20.0,20.0,20,20.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,4.677684,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,0.09929432,1.1920929e-05,0.09931326,0.0993,0.0993,0.0,14.03503,0,0.0,0.0,60
Benign-Web_Browsing_HTTP-S,0,1702575600.0,1702575600.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,32,32.0,32.0,32,32.0,1702575600.0,1702575600.0,1702575600.0,1702575600.0,1702575600.0,1702575600.0,0.0,0,0.0,0.0,32
