total_header_bytes,fwd_median_header_bytes,rst_flag_percentage_in_total,packets_IAT_median,max_header_bytes,fwd_mode_header_bytes,fwd_syn_flag_percentage_in_total,packets_IAT_mode,min_header_bytes,fwd_init_win_bytes,bwd_rst_flag_percentage_in_total,fwd_packets_IAT_mean,mean_header_bytes,bwd_init_win_bytes,fwd_psh_flag_percentage_in_fwd_packets,fwd_packets_IAT_max,median_header_bytes,packets_rate,fwd_syn_flag_percentage_in_fwd_packets,fwd_packets_IAT_min,mode_header_bytes,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,fwd_packets_IAT_total,fwd_total_header_bytes,fwd_packets_rate,packets_IAT_mean,fwd_packets_IAT_median,fwd_max_header_bytes,rst_flag_counts,packet_IAT_max,fwd_packets_IAT_mode,fwd_min_header_bytes,bwd_rst_flag_counts,packet_IAT_min,bwd_packets_IAT_total,fwd_mean_header_bytes,syn_flag_percentage_in_total,packet_IAT_total,bwd_packets_IAT_mode,label,activity
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703000800.0,20.0,0,0.0,1703000800.0,20.0,13797.053,1.0,1703000800.0,20.0,6898.5264,0.0,1703000800.0,20,6898.5264,1e-04,1703000800.0,20,1,0.0001449585,1703000800.0,20,1,0.0001449585,1703000800.0,20.0,0.5,0.0001449585,1703000800.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29040,0.5,1703000800.0,30.0,0,0.0,1703000800.0,30.0,21732.145,1.0,1703000800.0,20.0,10866.072,0.0,1703000800.0,40,10866.072,1e-04,1703000800.0,40,1,9.202957e-05,1703000800.0,40,1,9.202957e-05,1703000800.0,40.0,0.5,9.202957e-05,1703000800.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703000800.0,20.0,0,0.0,1703000800.0,20.0,24672.377,1.0,1703000800.0,20.0,12336.188,0.0,1703000800.0,20,12336.188,1e-04,1703000800.0,20,1,8.106232e-05,1703000800.0,20,1,8.106232e-05,1703000800.0,20.0,0.5,8.106232e-05,1703000800.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001000.0,20.0,0,0.0,1703001000.0,20.0,20410.238,1.0,1703001000.0,20.0,10205.119,0.0,1703001000.0,20,10205.119,1e-04,1703001000.0,20,1,9.7990036e-05,1703001000.0,20,1,9.7990036e-05,1703001000.0,20.0,0.5,9.7990036e-05,1703001000.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0018,20,20.0,0.5,0.0018,20,1024,0.5,1703001000.0,20.0,0,0.0,1703001000.0,20.0,1109.3108,1.0,1703001000.0,20.0,554.6554,0.0,1703001000.0,20,554.6554,0.0018,1703001000.0,20,1,0.0018029213,1703001000.0,20,1,0.0018029213,1703001000.0,20.0,0.5,0.0018029213,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,24745.156,1.0,1703001000.0,20.0,12372.578,0.0,1703001000.0,40,12372.578,1e-04,1703001000.0,40,1,8.08239e-05,1703001000.0,40,1,8.08239e-05,1703001000.0,40.0,0.5,8.08239e-05,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,0.0002,40,40.0,0.5,0.0002,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,12122.266,1.0,1703001000.0,20.0,6061.133,0.0,1703001000.0,40,6061.133,0.0002,1703001000.0,40,1,0.00016498566,1703001000.0,40,1,0.00016498566,1703001000.0,40.0,0.5,0.00016498566,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,16810.838,1.0,1703001000.0,20.0,8405.419,0.0,1703001000.0,40,8405.419,1e-04,1703001000.0,40,1,0.00011897087,1703001000.0,40,1,0.00011897087,1703001000.0,40.0,0.5,0.00011897087,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,17225.068,1.0,1703001000.0,20.0,8612.534,0.0,1703001000.0,40,8612.534,1e-04,1703001000.0,40,1,0.00011610985,1703001000.0,40,1,0.00011610985,1703001000.0,40.0,0.5,0.00011610985,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,17848.102,1.0,1703001000.0,20.0,8924.051,0.0,1703001000.0,40,8924.051,1e-04,1703001000.0,40,1,0.00011205673,1703001000.0,40,1,0.00011205673,1703001000.0,40.0,0.5,0.00011205673,1703001000.0,Attack,Attack-TCP-Flag-OSYN
20,0.0,1.0,1703001000.0,20,0.0,0.0,1703001000.0,20,0,1.0,0.0,20.0,0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,1703001000.0,0.0,0,1,1703001000.0,0.0,0,1,1703001000.0,1703001000.0,0.0,0.0,1703001000.0,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,0.0006,40,40.0,0.5,0.0006,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,3175.0977,1.0,1703001000.0,20.0,1587.5488,0.0,1703001000.0,40,1587.5488,0.0006,1703001000.0,40,1,0.0006299019,1703001000.0,40,1,0.0006299019,1703001000.0,40.0,0.5,0.0006299019,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,19599.55,1.0,1703001000.0,20.0,9799.775,0.0,1703001000.0,40,9799.775,1e-04,1703001000.0,40,1,0.00010204315,1703001000.0,40,1,0.00010204315,1703001000.0,40.0,0.5,0.00010204315,1703001000.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001000.0,30.0,0,0.0,1703001000.0,30.0,19972.877,1.0,1703001000.0,20.0,9986.438,0.0,1703001000.0,40,9986.438,1e-04,1703001000.0,40,1,0.0001001358,1703001000.0,40,1,0.0001001358,1703001000.0,40.0,0.5,0.0001001358,1703001000.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001000.0,20.0,0,0.0,1703001000.0,20.0,24745.156,1.0,1703001000.0,20.0,12372.578,0.0,1703001000.0,20,12372.578,1e-04,1703001000.0,20,1,8.08239e-05,1703001000.0,20,1,8.08239e-05,1703001000.0,20.0,0.5,8.08239e-05,1703001000.0,Attack,Attack-TCP-Flag-OSYN
20,0.0,1.0,1703001000.0,20,0.0,0.0,1703001000.0,20,0,1.0,0.0,20.0,0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,1703001000.0,0.0,0,1,1703001000.0,0.0,0,1,1703001000.0,1703001000.0,0.0,0.0,1703001000.0,1703001000.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001000.0,20,20.0,0.0,1703001000.0,20,0,0.0,1703001000.0,20.0,0,0.0,1703001000.0,20.0,0.0,0.0,1703001000.0,20.0,0.0,0.0,1703001000.0,20,0.0,1703001000.0,1703001000.0,20,1,1703001000.0,1703001000.0,20,0,1703001000.0,0.0,20.0,0.0,1703001000.0,0.0,Attack,Attack-TCP-Flag-OSYN
20,0.0,1.0,1703001000.0,20,0.0,0.0,1703001000.0,20,0,1.0,0.0,20.0,0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,1703001000.0,0.0,0,1,1703001000.0,0.0,0,1,1703001000.0,1703001000.0,0.0,0.0,1703001000.0,1703001000.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001000.0,20,20.0,0.0,1703001000.0,20,0,0.0,1703001000.0,20.0,0,0.0,1703001000.0,20.0,0.0,0.0,1703001000.0,20.0,0.0,0.0,1703001000.0,20,0.0,1703001000.0,1703001000.0,20,1,1703001000.0,1703001000.0,20,0,1703001000.0,0.0,20.0,0.0,1703001000.0,0.0,Attack,Attack-TCP-Flag-OSYN
52,32.0,0.5,1e-04,32,32.0,0.5,1e-04,20,8192,0.5,1703001100.0,26.0,0,0.0,1703001100.0,26.0,30727.502,1.0,1703001100.0,20.0,15363.751,0.0,1703001100.0,32,15363.751,1e-04,1703001100.0,32,1,6.508827e-05,1703001100.0,32,1,6.508827e-05,1703001100.0,32.0,0.5,6.508827e-05,1703001100.0,Attack,Attack-TCP-Flag-OSYN
52,32.0,0.5,1e-04,32,32.0,0.5,1e-04,20,8192,0.5,1703001100.0,26.0,0,0.0,1703001100.0,26.0,19239.926,1.0,1703001100.0,20.0,9619.963,0.0,1703001100.0,32,9619.963,1e-04,1703001100.0,32,1,0.0001039505,1703001100.0,32,1,0.0001039505,1703001100.0,32.0,0.5,0.0001039505,1703001100.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29040,0.5,1703001100.0,30.0,0,0.0,1703001100.0,30.0,19418.074,1.0,1703001100.0,20.0,9709.037,0.0,1703001100.0,40,9709.037,1e-04,1703001100.0,40,1,0.000102996826,1703001100.0,40,1,0.000102996826,1703001100.0,40.0,0.5,0.000102996826,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0009,20,20.0,0.5,0.0009,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,2197.6965,1.0,1703001100.0,20.0,1098.8483,0.0,1703001100.0,20,1098.8483,0.0009,1703001100.0,20,1,0.0009100437,1703001100.0,20,1,0.0009100437,1703001100.0,20.0,0.5,0.0009100437,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,19599.55,1.0,1703001100.0,20.0,9799.775,0.0,1703001100.0,20,9799.775,1e-04,1703001100.0,20,1,0.00010204315,1703001100.0,20,1,0.00010204315,1703001100.0,20.0,0.5,0.00010204315,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,17697.484,1.0,1703001100.0,20.0,8848.742,0.0,1703001100.0,20,8848.742,1e-04,1703001100.0,20,1,0.00011301041,1703001100.0,20,1,0.00011301041,1703001100.0,20.0,0.5,0.00011301041,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,11618.57,1.0,1703001100.0,20.0,5809.285,0.0,1703001100.0,20,5809.285,0.0002,1703001100.0,20,1,0.00017213821,1703001100.0,20,1,0.00017213821,1703001100.0,20.0,0.5,0.00017213821,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,20815.404,1.0,1703001100.0,20.0,10407.702,0.0,1703001100.0,20,10407.702,1e-04,1703001100.0,20,1,9.608269e-05,1703001100.0,20,1,9.608269e-05,1703001100.0,20.0,0.5,9.608269e-05,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,11169.917,1.0,1703001100.0,20.0,5584.9585,0.0,1703001100.0,20,5584.9585,0.0002,1703001100.0,20,1,0.00017905235,1703001100.0,20,1,0.00017905235,1703001100.0,20.0,0.5,0.00017905235,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0021,20,20.0,0.5,0.0021,20,1024,0.5,1703001100.0,20.0,0,0.0,1703001100.0,20.0,942.5402,1.0,1703001100.0,20.0,471.2701,0.0,1703001100.0,20,471.2701,0.0021,1703001100.0,20,1,0.0021219254,1703001100.0,20,1,0.0021219254,1703001100.0,20.0,0.5,0.0021219254,1703001100.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,20815.404,1.0,1703001200.0,20.0,10407.702,0.0,1703001200.0,20,10407.702,1e-04,1703001200.0,20,1,9.608269e-05,1703001200.0,20,1,9.608269e-05,1703001200.0,20.0,0.5,9.608269e-05,1703001200.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001200.0,30.0,0,0.0,1703001200.0,30.0,26973.016,1.0,1703001200.0,20.0,13486.508,0.0,1703001200.0,40,13486.508,1e-04,1703001200.0,40,1,7.414818e-05,1703001200.0,40,1,7.414818e-05,1703001200.0,40.0,0.5,7.414818e-05,1703001200.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001200.0,30.0,0,0.0,1703001200.0,30.0,16677.152,1.0,1703001200.0,20.0,8338.576,0.0,1703001200.0,40,8338.576,1e-04,1703001200.0,40,1,0.000119924545,1703001200.0,40,1,0.000119924545,1703001200.0,40.0,0.5,0.000119924545,1703001200.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,64240,0.5,1703001200.0,30.0,0,0.0,1703001200.0,30.0,17848.102,1.0,1703001200.0,20.0,8924.051,0.0,1703001200.0,40,8924.051,1e-04,1703001200.0,40,1,0.00011205673,1703001200.0,40,1,0.00011205673,1703001200.0,40.0,0.5,0.00011205673,1703001200.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,22733.355,1.0,1703001200.0,20.0,11366.678,0.0,1703001200.0,20,11366.678,1e-04,1703001200.0,20,1,8.7976456e-05,1703001200.0,20,1,8.7976456e-05,1703001200.0,20.0,0.5,8.7976456e-05,1703001200.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,14926.349,1.0,1703001200.0,20.0,7463.1743,0.0,1703001200.0,20,7463.1743,1e-04,1703001200.0,20,1,0.00013399124,1703001200.0,20,1,0.00013399124,1703001200.0,20.0,0.5,0.00013399124,1703001200.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,34521.02,1.0,1703001200.0,20.0,17260.51,0.0,1703001200.0,20,17260.51,1e-04,1703001200.0,20,1,5.7935715e-05,1703001200.0,20,1,5.7935715e-05,1703001200.0,20.0,0.5,5.7935715e-05,1703001200.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,9049.199,1.0,1703001200.0,20.0,4524.5996,0.0,1703001200.0,20,4524.5996,0.0002,1703001200.0,20,1,0.00022101402,1703001200.0,20,1,0.00022101402,1703001200.0,20.0,0.5,0.00022101402,1703001200.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001200.0,20.0,0,0.0,1703001200.0,20.0,17084.742,1.0,1703001200.0,20.0,8542.371,0.0,1703001200.0,20,8542.371,1e-04,1703001200.0,20,1,0.00011706352,1703001200.0,20,1,0.00011706352,1703001200.0,20.0,0.5,0.00011706352,1703001200.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29040,0.5,1703001300.0,30.0,0,0.0,1703001300.0,30.0,25653.236,1.0,1703001300.0,20.0,12826.618,0.0,1703001300.0,40,12826.618,1e-04,1703001300.0,40,1,7.7962875e-05,1703001300.0,40,1,7.7962875e-05,1703001300.0,40.0,0.5,7.7962875e-05,1703001300.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001300.0,20.0,0,0.0,1703001300.0,20.0,19065.018,1.0,1703001300.0,20.0,9532.509,0.0,1703001300.0,20,9532.509,1e-04,1703001300.0,20,1,0.000104904175,1703001300.0,20,1,0.000104904175,1703001300.0,20.0,0.5,0.000104904175,1703001300.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001300.0,20.0,0,0.0,1703001300.0,20.0,24966.096,1.0,1703001300.0,20.0,12483.048,0.0,1703001300.0,20,12483.048,1e-04,1703001300.0,20,1,8.010864e-05,1703001300.0,20,1,8.010864e-05,1703001300.0,20.0,0.5,8.010864e-05,1703001300.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001300.0,20,20.0,0.0,1703001300.0,20,0,0.0,1703001300.0,20.0,0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20,0.0,1703001300.0,1703001300.0,20,1,1703001300.0,1703001300.0,20,0,1703001300.0,0.0,20.0,0.0,1703001300.0,0.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001300.0,20,20.0,0.0,1703001300.0,20,0,0.0,1703001300.0,20.0,0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20,0.0,1703001300.0,1703001300.0,20,1,1703001300.0,1703001300.0,20,0,1703001300.0,0.0,20.0,0.0,1703001300.0,0.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001300.0,20,20.0,0.0,1703001300.0,20,0,0.0,1703001300.0,20.0,0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20,0.0,1703001300.0,1703001300.0,20,1,1703001300.0,1703001300.0,20,0,1703001300.0,0.0,20.0,0.0,1703001300.0,0.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001300.0,20.0,0,0.0,1703001300.0,20.0,15857.482,1.0,1703001300.0,20.0,7928.741,0.0,1703001300.0,20,7928.741,1e-04,1703001300.0,20,1,0.00012612343,1703001300.0,20,1,0.00012612343,1703001300.0,20.0,0.5,0.00012612343,1703001300.0,Attack,Attack-TCP-Flag-OSYN
20,0.0,1.0,1703001300.0,20,0.0,0.0,1703001300.0,20,0,1.0,0.0,20.0,0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,1703001300.0,0.0,0,1,1703001300.0,0.0,0,1,1703001300.0,1703001300.0,0.0,0.0,1703001300.0,1703001300.0,Attack,Attack-TCP-Flag-OSYN
20,20.0,1.0,1703001300.0,20,20.0,0.0,1703001300.0,20,0,0.0,1703001300.0,20.0,0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20.0,0.0,0.0,1703001300.0,20,0.0,1703001300.0,1703001300.0,20,1,1703001300.0,1703001300.0,20,0,1703001300.0,0.0,20.0,0.0,1703001300.0,0.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001300.0,20.0,0,0.0,1703001300.0,20.0,18850.805,1.0,1703001300.0,20.0,9425.402,0.0,1703001300.0,20,9425.402,1e-04,1703001300.0,20,1,0.00010609627,1703001300.0,20,1,0.00010609627,1703001300.0,20.0,0.5,0.00010609627,1703001300.0,Attack,Attack-TCP-Flag-OSYN
20,0.0,1.0,1703001300.0,20,0.0,0.0,1703001300.0,20,0,1.0,0.0,20.0,0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,1703001300.0,0.0,0,1,1703001300.0,0.0,0,1,1703001300.0,1703001300.0,0.0,0.0,1703001300.0,1703001300.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001500.0,20.0,0,0.0,1703001500.0,20.0,23831.273,1.0,1703001500.0,20.0,11915.637,0.0,1703001500.0,20,11915.637,1e-04,1703001500.0,20,1,8.392334e-05,1703001500.0,20,1,8.392334e-05,1703001500.0,20.0,0.5,8.392334e-05,1703001500.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1703001500.0,20.0,0,0.0,1703001500.0,20.0,12282.003,1.0,1703001500.0,20.0,6141.0015,0.0,1703001500.0,20,6141.0015,0.0002,1703001500.0,20,1,0.00016283989,1703001500.0,20,1,0.00016283989,1703001500.0,20.0,0.5,0.00016283989,1703001500.0,Attack,Attack-TCP-Flag-OSYN
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,0,0.5,1703000800.0,30.0,0,0.0,1703000800.0,30.0,19239.926,1.0,1703000800.0,20.0,9619.963,0.0,1703000800.0,40,9619.963,1e-04,1703000800.0,40,1,0.0001039505,1703000800.0,40,1,0.0001039505,1703000800.0,40.0,0.5,0.0001039505,1703000800.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1703001500.0,20.0,0,0.0,1703001500.0,20.0,17549.389,1.0,1703001500.0,20.0,8774.694,0.0,1703001500.0,20,8774.694,1e-04,1703001500.0,20,1,0.00011396408,1703001500.0,20,1,0.00011396408,1703001500.0,20.0,0.5,0.00011396408,1703001500.0,Attack,Attack-TCP-Flag-OSYN
40,20.0,0.5,0.0006,20,20.0,0.5,0.0006,20,1024,0.5,1703001500.0,20.0,0,0.0,1703001500.0,20.0,3101.149,1.0,1703001500.0,20.0,1550.5745,0.0,1703001500.0,20,1550.5745,0.0006,1703001500.0,20,1,0.00064492226,1703001500.0,20,1,0.00064492226,1703001500.0,20.0,0.5,0.00064492226,1703001500.0,Attack,Attack-TCP-Flag-OSYN
