total_header_bytes,fwd_median_header_bytes,rst_flag_percentage_in_total,packets_IAT_median,max_header_bytes,fwd_mode_header_bytes,fwd_syn_flag_percentage_in_total,packets_IAT_mode,min_header_bytes,fwd_init_win_bytes,bwd_rst_flag_percentage_in_total,fwd_packets_IAT_mean,mean_header_bytes,bwd_init_win_bytes,fwd_psh_flag_percentage_in_fwd_packets,fwd_packets_IAT_max,median_header_bytes,packets_rate,fwd_syn_flag_percentage_in_fwd_packets,fwd_packets_IAT_min,mode_header_bytes,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,fwd_packets_IAT_total,fwd_total_header_bytes,fwd_packets_rate,packets_IAT_mean,fwd_packets_IAT_median,fwd_max_header_bytes,rst_flag_counts,packet_IAT_max,fwd_packets_IAT_mode,fwd_min_header_bytes,bwd_rst_flag_counts,packet_IAT_min,bwd_packets_IAT_total,fwd_mean_header_bytes,syn_flag_percentage_in_total,packet_IAT_total,bwd_packets_IAT_mode,label,activity
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,21076.904,1.0,1702931700.0,20.0,10538.452,0.0,1702931700.0,20,10538.452,1e-04,1702931700.0,20,1,9.4890594e-05,1702931700.0,20,1,9.4890594e-05,1702931700.0,20.0,0.5,9.4890594e-05,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931500.0,20.0,0,0.0,1702931500.0,20.0,20610.83,1.0,1702931500.0,20.0,10305.415,0.0,1702931500.0,20,10305.415,1e-04,1702931500.0,20,1,9.703636e-05,1702931500.0,20,1,9.703636e-05,1702931500.0,20.0,0.5,9.703636e-05,1702931500.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1102,20,0.0,0.0,0.1102,20,0,0.5,0.0,20.0,62602,0.0,0.0,20.0,18.145535,0.0,0.0,20.0,18.145535,0.0,0.0,0,0.0,0.1102,0.0,0,1,0.110219955,0.0,0,1,0.110219955,0.110219955,0.0,0.0,0.110219955,0.1102,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,0.0,1702931500.0,20,20.0,1.0,1702931500.0,20,1024,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,1.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,0,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,1.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1108,20,0.0,0.0,0.1108,20,0,0.5,0.0,20.0,62594,0.0,0.0,20.0,18.04514,0.0,0.0,20.0,18.04514,0.0,0.0,0,0.0,0.1108,0.0,0,1,0.11083317,0.0,0,1,0.11083317,0.11083317,0.0,0.0,0.11083317,0.1108,Attack,Attack-TCP-Flag-ACK-PSH
52,32.0,0.5,1e-04,32,32.0,0.5,1e-04,20,1024,0.5,1702931500.0,26.0,0,0.0,1702931500.0,26.0,25040.621,1.0,1702931500.0,20.0,12520.311,0.0,1702931500.0,32,12520.311,1e-04,1702931500.0,32,1,7.9870224e-05,1702931500.0,32,1,7.9870224e-05,1702931500.0,32.0,0.5,7.9870224e-05,1702931500.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,0.0,1702931500.0,20,20.0,1.0,1702931500.0,20,1024,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,1.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,0,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,1.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1081,20,0.0,0.0,0.1081,20,0,0.5,0.0,20.0,62614,0.0,0.0,20.0,18.506868,0.0,0.0,20.0,18.506868,0.0,0.0,0,0.0,0.1081,0.0,0,1,0.10806799,0.0,0,1,0.10806799,0.10806799,0.0,0.0,0.10806799,0.1081,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29040,0.5,1702931500.0,30.0,0,0.0,1702931500.0,30.0,13684.516,1.0,1702931500.0,20.0,6842.258,0.0,1702931500.0,40,6842.258,1e-04,1702931500.0,40,1,0.00014615059,1702931500.0,40,1,0.00014615059,1702931500.0,40.0,0.5,0.00014615059,1702931500.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,12122.266,1.0,1702931700.0,20.0,6061.133,0.0,1702931700.0,20,6061.133,0.0002,1702931700.0,20,1,0.00016498566,1702931700.0,20,1,0.00016498566,1702931700.0,20.0,0.5,0.00016498566,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,19784.453,1.0,1702931700.0,20.0,9892.227,0.0,1702931700.0,20,9892.227,1e-04,1702931700.0,20,1,0.00010108948,1702931700.0,20,1,0.00010108948,1702931700.0,20.0,0.5,0.00010108948,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,23831.273,1.0,1702931700.0,20.0,11915.637,0.0,1702931700.0,20,11915.637,1e-04,1702931700.0,20,1,8.392334e-05,1702931700.0,20,1,8.392334e-05,1702931700.0,20.0,0.5,8.392334e-05,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,18196.547,1.0,1702931700.0,20.0,9098.273,0.0,1702931700.0,20,9098.273,1e-04,1702931700.0,20,1,0.000109910965,1702931700.0,20,1,0.000109910965,1702931700.0,20.0,0.5,0.000109910965,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931700.0,20.0,0,0.0,1702931700.0,20.0,16946.684,1.0,1702931700.0,20.0,8473.342,0.0,1702931700.0,20,8473.342,1e-04,1702931700.0,20,1,0.0001180172,1702931700.0,20,1,0.0001180172,1702931700.0,20.0,0.5,0.0001180172,1702931700.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,20815.404,1.0,1702931800.0,20.0,10407.702,0.0,1702931800.0,40,10407.702,1e-04,1702931800.0,40,1,9.608269e-05,1702931800.0,40,1,9.608269e-05,1702931800.0,40.0,0.5,9.608269e-05,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,16384.0,1.0,1702931800.0,20.0,8192.0,0.0,1702931800.0,20,8192.0,1e-04,1702931800.0,20,1,0.00012207031,1702931800.0,20,1,0.00012207031,1702931800.0,20.0,0.5,0.00012207031,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,15391.941,1.0,1702931800.0,20.0,7695.9707,0.0,1702931800.0,40,7695.9707,1e-04,1702931800.0,40,1,0.00012993813,1702931800.0,40,1,0.00012993813,1702931800.0,40.0,0.5,0.00012993813,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,0.0006,40,40.0,0.5,0.0006,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,3508.41,1.0,1702931800.0,20.0,1754.205,0.0,1702931800.0,40,1754.205,0.0006,1702931800.0,40,1,0.0005700588,1702931800.0,40,1,0.0005700588,1702931800.0,40.0,0.5,0.0005700588,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,16946.684,1.0,1702931800.0,20.0,8473.342,0.0,1702931800.0,20,8473.342,1e-04,1702931800.0,20,1,0.0001180172,1702931800.0,20,1,0.0001180172,1702931800.0,20.0,0.5,0.0001180172,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,25343.227,1.0,1702931800.0,20.0,12671.613,0.0,1702931800.0,40,12671.613,1e-04,1702931800.0,40,1,7.891655e-05,1702931800.0,40,1,7.891655e-05,1702931800.0,40.0,0.5,7.891655e-05,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,19599.55,1.0,1702931800.0,20.0,9799.775,0.0,1702931800.0,40,9799.775,1e-04,1702931800.0,40,1,0.00010204315,1702931800.0,40,1,0.00010204315,1702931800.0,40.0,0.5,0.00010204315,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
60,40.0,0.5,1e-04,40,40.0,0.5,1e-04,20,29200,0.5,1702931800.0,30.0,0,0.0,1702931800.0,30.0,17260.51,1.0,1702931800.0,20.0,8630.255,0.0,1702931800.0,40,8630.255,1e-04,1702931800.0,40,1,0.00011587143,1702931800.0,40,1,0.00011587143,1702931800.0,40.0,0.5,0.00011587143,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,19418.074,1.0,1702931800.0,20.0,9709.037,0.0,1702931800.0,20,9709.037,1e-04,1702931800.0,20,1,0.000102996826,1702931800.0,20,1,0.000102996826,1702931800.0,20.0,0.5,0.000102996826,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,16384.0,1.0,1702931800.0,20.0,8192.0,0.0,1702931800.0,20,8192.0,1e-04,1702931800.0,20,1,0.00012207031,1702931800.0,20,1,0.00012207031,1702931800.0,20.0,0.5,0.00012207031,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,11052.185,1.0,1702931800.0,20.0,5526.0923,0.0,1702931800.0,20,5526.0923,0.0002,1702931800.0,20,1,0.0001809597,1702931800.0,20,1,0.0001809597,1702931800.0,20.0,0.5,0.0001809597,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,22733.355,1.0,1702931800.0,20.0,11366.678,0.0,1702931800.0,20,11366.678,1e-04,1702931800.0,20,1,8.7976456e-05,1702931800.0,20,1,8.7976456e-05,1702931800.0,20.0,0.5,8.7976456e-05,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,0.0002,20,20.0,0.5,0.0002,20,1024,0.5,1702931800.0,20.0,0,0.0,1702931800.0,20.0,11898.734,1.0,1702931800.0,20.0,5949.367,0.0,1702931800.0,20,5949.367,0.0002,1702931800.0,20,1,0.0001680851,1702931800.0,20,1,0.0001680851,1702931800.0,20.0,0.5,0.0001680851,1702931800.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702932000.0,20,20.0,0.0,1702932000.0,20,0,0.0,1702932000.0,20.0,0,0.0,1702932000.0,20.0,0.0,0.0,1702932000.0,20.0,0.0,0.0,1702932000.0,20,0.0,1702932000.0,1702932000.0,20,1,1702932000.0,1702932000.0,20,0,1702932000.0,0.0,20.0,0.0,1702932000.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,1024,0.5,1702932000.0,20.0,0,0.0,1702932000.0,20.0,19972.877,1.0,1702932000.0,20.0,9986.438,0.0,1702932000.0,20,9986.438,1e-04,1702932000.0,20,1,0.0001001358,1702932000.0,20,1,0.0001001358,1702932000.0,20.0,0.5,0.0001001358,1702932000.0,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,0.0006,20,20.0,0.5,0.0006,20,1024,0.5,1702932000.0,20.0,0,0.0,1702932000.0,20.0,3154.798,1.0,1702932000.0,20.0,1577.399,0.0,1702932000.0,20,1577.399,0.0006,1702932000.0,20,1,0.000633955,1702932000.0,20,1,0.000633955,1702932000.0,20.0,0.5,0.000633955,1702932000.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1108,20,0.0,0.0,0.1108,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,18.056093,0.0,0.0,20.0,18.056093,0.0,0.0,0,0.0,0.1108,0.0,0,1,0.110765934,0.0,0,1,0.110765934,0.110765934,0.0,0.0,0.110765934,0.1108,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.11,20,0.0,0.0,0.11,20,0,0.5,0.0,20.0,62596,0.0,0.0,20.0,18.183964,0.0,0.0,20.0,18.183964,0.0,0.0,0,0.0,0.11,0.0,0,1,0.10998702,0.0,0,1,0.10998702,0.10998702,0.0,0.0,0.10998702,0.11,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1111,20,0.0,0.0,0.1111,20,0,0.5,0.0,20.0,62592,0.0,0.0,20.0,17.995975,0.0,0.0,20.0,17.995975,0.0,0.0,0,0.0,0.1111,0.0,0,1,0.11113596,0.0,0,1,0.11113596,0.11113596,0.0,0.0,0.11113596,0.1111,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1076,20,0.0,0.0,0.1076,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,18.586006,0.0,0.0,20.0,18.586006,0.0,0.0,0,0.0,0.1076,0.0,0,1,0.10760784,0.0,0,1,0.10760784,0.10760784,0.0,0.0,0.10760784,0.1076,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,65535,0.5,1702931500.0,20.0,0,0.0,1702931500.0,20.0,25970.922,1.0,1702931500.0,20.0,12985.461,0.0,1702931500.0,20,12985.461,1e-04,1702931500.0,20,1,7.70092e-05,1702931500.0,20,1,7.70092e-05,1702931500.0,20.0,0.5,7.70092e-05,1702931500.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1078,20,0.0,0.0,0.1078,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,18.548403,0.0,0.0,20.0,18.548403,0.0,0.0,0,0.0,0.1078,0.0,0,1,0.107825994,0.0,0,1,0.107825994,0.107825994,0.0,0.0,0.107825994,0.1078,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,0.0,1702931500.0,20,20.0,1.0,1702931500.0,20,65535,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,1.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,0,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,1.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1112,20,0.0,0.0,0.1112,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,17.986097,0.0,0.0,20.0,17.986097,0.0,0.0,0,0.0,0.1112,0.0,0,1,0.111196995,0.0,0,1,0.111196995,0.111196995,0.0,0.0,0.111196995,0.1112,Attack,Attack-TCP-Flag-ACK-PSH
40,20.0,0.5,1e-04,20,20.0,0.5,1e-04,20,65535,0.5,1702931500.0,20.0,0,0.0,1702931500.0,20.0,20815.404,1.0,1702931500.0,20.0,10407.702,0.0,1702931500.0,20,10407.702,1e-04,1702931500.0,20,1,9.608269e-05,1702931500.0,20,1,9.608269e-05,1702931500.0,20.0,0.5,9.608269e-05,1702931500.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1103,20,0.0,0.0,0.1103,20,0,0.5,0.0,20.0,62590,0.0,0.0,20.0,18.136314,0.0,0.0,20.0,18.136314,0.0,0.0,0,0.0,0.1103,0.0,0,1,0.110275984,0.0,0,1,0.110275984,0.110275984,0.0,0.0,0.110275984,0.1103,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.111,20,0.0,0.0,0.111,20,0,0.5,0.0,20.0,62608,0.0,0.0,20.0,18.011045,0.0,0.0,20.0,18.011045,0.0,0.0,0,0.0,0.111,0.0,0,1,0.11104298,0.0,0,1,0.11104298,0.11104298,0.0,0.0,0.11104298,0.111,Attack,Attack-TCP-Flag-ACK-PSH
24,24.0,0.0,1702931500.0,24,24.0,1.0,1702931500.0,24,65535,0.0,1702931500.0,24.0,0,0.0,1702931500.0,24.0,0.0,1.0,1702931500.0,24.0,0.0,0.0,1702931500.0,24,0.0,1702931500.0,1702931500.0,24,0,1702931500.0,1702931500.0,24,0,1702931500.0,0.0,24.0,1.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1109,20,0.0,0.0,0.1109,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,18.03835,0.0,0.0,20.0,18.03835,0.0,0.0,0,0.0,0.1109,0.0,0,1,0.11087489,0.0,0,1,0.11087489,0.11087489,0.0,0.0,0.11087489,0.1109,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.107,20,0.0,0.0,0.107,20,0,0.5,0.0,20.0,62605,0.0,0.0,20.0,18.697527,0.0,0.0,20.0,18.697527,0.0,0.0,0,0.0,0.107,0.0,0,1,0.10696602,0.0,0,1,0.10696602,0.10696602,0.0,0.0,0.10696602,0.107,Attack,Attack-TCP-Flag-ACK-PSH
20,20.0,1.0,1702931500.0,20,20.0,0.0,1702931500.0,20,0,0.0,1702931500.0,20.0,0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20.0,0.0,0.0,1702931500.0,20,0.0,1702931500.0,1702931500.0,20,1,1702931500.0,1702931500.0,20,0,1702931500.0,0.0,20.0,0.0,1702931500.0,0.0,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.111,20,0.0,0.0,0.111,20,0,0.5,0.0,20.0,62594,0.0,0.0,20.0,18.020756,0.0,0.0,20.0,18.020756,0.0,0.0,0,0.0,0.111,0.0,0,1,0.11098313,0.0,0,1,0.11098313,0.11098313,0.0,0.0,0.11098313,0.111,Attack,Attack-TCP-Flag-ACK-PSH
40,0.0,0.5,0.1115,20,0.0,0.0,0.1115,20,0,0.5,0.0,20.0,62599,0.0,0.0,20.0,17.93687,0.0,0.0,20.0,17.93687,0.0,0.0,0,0.0,0.1115,0.0,0,1,0.11150217,0.0,0,1,0.11150217,0.11150217,0.0,0.0,0.11150217,0.1115,Attack,Attack-TCP-Flag-ACK-PSH
